id,text,outlet,country,year,labels,categories
4262,"Les propriétaires occupants obtiendront des aides de l'Etat, de la région et des caisses de retraite s'ils sont retraités.",Parisien,France,2000,real-estate owners;retirees,labor_market_position;real_estate_ownership
1332,"Mit dem Geld fördern der Bund und das Land Nordrhein-Westfalen nun das, was Habeck »ein Vorzeigeprojekt für die deutsche Stahlindustrie« nennt.---Der Thyssenkrupp-Konzern will einen seiner vier Hochöfen in Duisburg durch eine sogenannte Direktreduktionsanlage ersetzen.",Spiegel,Germany,2023,entrepreneurs,labor_market_position
7003,Die mehr als 3000 staatlichen Unternehmen des  Landes sind notorisch unproduktiv.,FAZ,Germany,2021,,
6942,"Einst schaffte Lukaschenka die alte weiß-rot-weiße Nationalflagge ab, jagten seine Sicherheitskräfte Leute, die das zum Symbol der Opposition  gewordene Banner trugen; aber in einer Illustration zum 9.",FAZ,Germany,2021,politicians and high-ranking officials;security forces,profession
8018,"Dort saß Koen B. gestern auf der Anklagebank.---Staatsanwältin Anna Kräßig: ""Das ist Entziehung Minderjähriger!""",Bild,Germany,2022,"minors, including children and pupils",age_and_family_status
6242,"Misslingt es der Servicestelle, einen Termin innerhalb von vier Wochen anzubieten, kann der Betroffene die Ambulanz eines Krankenhauses aufsuchen.",SZ,Germany,2016,,
9627,"Elles ne sont pas prises au sérieux et les stéréotypes collent encore à la peau des victimes : ce ne sont « que » des toxicomanes, prostituées ou alcooliques.",Mediapart,France,2023,drug addicts;sex workers,profession;social_deviance
6882,Viele Flughafenmitarbeiter und Pendler seien darauf angewiesen.,SZ,Germany,2016,other professions,profession
4531,"D'autres femmes, avant elle, s'étaient montrées réfractaires : George Sand, « de peur d'avoir l'air d'une vieille cantinière ».",Monde,France,1995,women,identities
4674,"Elle ne doit guère à l'ardeur militante, au remords des votants, à une humble autocritique, mais à la loi d'airain de l'économie libérale, celle de l'offre et de la demande.",Figaro,France,2002,,
6997,"Er soll für die ordnungswidrige Entsorgung von Rückständen aus Rohrreinigungen bei 130 Kunden Gebühren erhoben haben, die ""Gully-Affäre"".",Zeit,Germany,1995,consumers and clients,social_roles_and_behavior
1253,Die AfD arbeitet mit Klischees und Vereinfachungen.,FAZ,Germany,2021,politicians and high-ranking officials,profession
3375,"Ils appartiennent à la même génération, celle des années 50.",Monde,France,1995,,
2815,"---Flaueste Ausrede---""Wir brauchen all-in"", fordert die CDU-Politikerin.",Bild,Germany,2022,politicians and high-ranking officials,profession
4720,» L'issue de la rencontre dépendra donc du degré de motivation des joueurs d'Alfortville.,Parisien,France,2000,athletes,profession
6545,---Hart wird die junge Frau sicher das Social-Media-Verbot treffen.,Bild,Germany,2022,,
4859,On dirait que ça arrange Pasqua que les nationalistes s'entre-tuent.,Monde,France,1995,extremists,social_deviance
7902,Den Mitgliedern sei der Anlegerschutz wichtig.,SZ,Germany,2017,consumers and clients,social_roles_and_behavior
8581,"Éduqués dans les mêmes écoles et universités que les managers de ces entreprises privées, leur culture n’est pas différente.",MondeDiplo,France,1995,CEOs and corporate leaders,labor_market_position
8428,"Le groupe, après avoir été l’un des leaders technologiques dans ce domaine, s’est fait distancer tout au long des années 2000 et n’a rattrapé qu’une partie de son retard.",Mediapart,France,2016,entrepreneurs,labor_market_position
1078,"---""Wenn dies nicht geschieht"", sagt Noor bei einem Gespräch in seiner Residenz, ""dann werden wir mit den Führern der Opposition sprechen, und wir werden einen Führungswechsel in der Jamiat-Partei  vornehmen.""",FAZ,Germany,2021,politicians and high-ranking officials,profession
4364,"Par ailleurs, les polices municipales font trop souvent ce qu'elles veulent et n'échangent pas leurs informations avec la police nationale.",Parisien,France,2000,,
771,"Allein die Website pornhub.com besuchen jede Minute weltweit rund 100.000 Menschen, ein Drittel davon Frauen.",Spiegel,Germany,2023,consumers and clients;women,identities;social_roles_and_behavior
8866,"Sa capture par les rebelles tchadiens, « grain de sable » dans le scénario, n’avait toutefois pas été prévue.",MondeDiplo,France,2005,"terrorists, rebels, revolutionaries and/or movements of armed resistance",social_deviance
250,"Einerseits hat die Regierung als Ziel ausgegeben, allein in diesem Jahr zwölf Millionen Jobs in den Städten zu schaffen, eine Million mehr als 2022.",Spiegel,Germany,2023,,
7240,"---Die konservative Partei Rajoys wird nur regieren können, wenn die PSOE Zugeständnisse macht",SZ,Germany,2016,politicians and high-ranking officials,profession
3420,"Service jeunesse et sports, tél.",Parisien,France,2000,"youth, including students and apprentices",age_and_family_status
4977,"Le journal télévisé de 13 heures (9 826 950 téléspectateurs) et celui de 20 heures du 26 décembre (12 245 100 téléspectateurs), jour du détournement de l'Airbus d'Air France, ainsi que le « 7 sur 7 » d'Anne Sinclair du 11 décembre, au cours duquel Jacques Delors a annoncé qu'il ne se présenterait pas à l'élection présidentielle (9 415 350 téléspectateurs), ont obtenu des audiences particulièrement importantes.",Monde,France,1995,,
4545,"C'est un Irakien qui a été touché le premier en plein centre-ville.---De là, les deux individus ont pris la direction de Sangatte et ont à nouveau fait feu sur un groupe, atteignant grièvement un Kurde à la colonne vertébrale.---Alertés depuis le coup de feu de Calais, les services de police, ayant retrouvé leurs traces, les ont pris en chasse et une course-poursuite s'est engagée le long de la route côtière.",Figaro,France,2002,,
5566,Vaine discrétion car les enquêteurs ont vite établi que les trois hommes appartenaient à une bande organisée soupçonnée d'avoir commis plus de quarante attaques à main armée ces derniers mois.,Figaro,France,2002,,
7940,"Reusch weiß viel über das kriminelle Milieu, er ist das, was man einen kompetenten Fachmann nennt.",Welt,Germany,2008,"offenders, criminals, prisoners and/or accused people",social_deviance
717,"Da er seine Wanderung über eine App trackte, konnten die Ermittler seinen Weg bis zum Grünsteinklettersteig verfolgen.",Bild,Germany,2022,security forces,profession
9304,"La génération des poètes de la négritude des années 50 se retrouve dans diverses anthologies dont l'Anthologie de la poésie africaine et malgache par Langston Hughes et Christiane Reynault (Seghers, 1962).",Liberation,France,2000,authors and artists,profession
2049,"Es war eben eine Sache, im Kalten Krieg als Kontinentalmacht auf einer atomaren Force de frappe zu bestehen, das berühmte Zündholz in eigenen Händen zu halten, das die amerikanische Schutz-Supermacht selbst dann in den Bündnisfall hineingezwungen hätte, wenn sie lieber draußen geblieben wäre.",Zeit,Germany,1995,,
5998,Immerhin morden Hunderte von ausländischen Kämpfern beim IS.,FAZ,Germany,2021,"terrorists, rebels, revolutionaries and/or movements of armed resistance",social_deviance
6601,"Es waren junge Leute, die in den vergangenen Wochen die Massenkundgebungen gegen Madrid dominierten.",SZ,Germany,2017,"youth, including students and apprentices",age_and_family_status
7246,Was heißt das für die Grünen?,FAZ,Germany,2021,politicians and high-ranking officials,profession
4179,Les concurrents ne seront pas au bout de leurs surprises.,Parisien,France,2000,,
4810,"Il suggère, comme le fit récemment Michel Bon, de créer des contreparties aux allocations de chômage : travail d'une dizaine d'heures par semaine au bénéfice de la collectivité publique, qui diminuera les difficultés de réinsertion et de simplifier les lois, décrets et conventions collectives grâce aux propositions des partenaires sociaux et de juristes.",Monde,France,1995,,
9138,Un événement considérable dont la finalité est de rééquilibrer les rapports entre les deux parties de l’humanité : hommes et femmes.,Liberation,France,1998,men,identities
7141,"Da wird dem eigenen Hochgefühl zuliebe ein ganzes Land in Haft genommen, als gebe es keine französische Opposition gegen diese Versuche, als müsse nur ein deutscher Wirt die Nase besonders hoch tragen, um die Nation des Bordeaux und Roquefort in die Knie zu zwingen.",Zeit,Germany,1995,other professions;politicians and high-ranking officials,profession
7191,"Schöne Grüße von den schlauen Spritpreisbremsenausbremsern!---Überfälligste Richtigstellung---Illner möchte Merz noch eine Sechs in politischer Weitsicht unterjubeln: ""Wenn Sie Kanzler wären, hätten wir schon seit März kein russisches Gas mehr.""",Bild,Germany,2022,politicians and high-ranking officials,profession
1461,"Alle Zweifel, Umwege, Lügen seiner Helden und Heldinnen entspringen der Ungewißheit bei der Suche nach der/dem anderen, die/der ""passen"" würde wie die mythische ""andere Hälfte"", die zur Ganzheit fehlt.",Zeit,Germany,1995,men;women,identities
5990,"14,2 Prozent der Zweitstimmen entfielen hier auf die SPD, 9,5 Prozent erhielt Direktkandidatin Christiane Kern.",SZ,Germany,2018,politicians and high-ranking officials,profession
2001,"Das einstige Kinderzentrum sei ein Beweis dafür, was Menschen schaffen können, ,,wenn sie von einem guten Geist beseelt sind"".---  Auch Jugendliche haben sich mit den damaligen Ereignissen auseinandergesetzt.",SZ,Germany,2015,"minors, including children and pupils;youth, including students and apprentices",age_and_family_status
8176,C’est l’une des rares avancées pour les chauffeurs permises par cette loi.,Mediapart,France,2022,,
405,"Wie die Antragstellerin und BA-Beauftragte für Barrierefreiheit Tilla Meyer (SPD) beobachtet, tun sich dabei nicht nur Senioren mit den gegenläufig öffnenden Türflügeln schwer, sondern auch Mütter mit Kinderwagen oder Reisende mit Gepäck; Rollstuhlfahrer sind dort auf fremde Hilfe angewiesen.",SZ,Germany,2016,disabled people;parents and families;politicians and high-ranking officials;retirees;women,age_and_family_status;identities;labor_market_position;profession
385,Die Gewinner werden per E-Mail über Ihren Gewinn am Freitagvormittag informiert.,Bild,Germany,2022,consumers and clients,social_roles_and_behavior
9106,"Face à cette situation, le groupe a présenté jeudi lors d'un comité central d'entreprise (CCE), à son siège de La Défense, un plan de réorganisation de ses raffineries sur plusieurs années.Si, en 2009-2010, l'officialisation de la fermeture de la raffinerie des Flandres à Dunkerque avait provoqué un tollé (plusieurs semaines de grève, des milliers de tonnes de pétrole brut bloqués), Total a tenté de rassurer les 3 800 salariés qu'il emploie dans cette activité",Parisien,France,2015,wage and salary earners,labor_market_position
9143,"Lorsqu’un don de gamètes ou d’embryon est réalisé, on prend soin de faire en sorte que le donneur ressemble aux parents stériles (couleur de la peau, des yeux, cheveux).",Liberation,France,1998,,
1634,"Er wollte etwas hinterlassen, dass vor allem die Schwarzen - die man damals noch als Gemeinschaft sah - als großen Beitrag zur ""Black Music"" anerkennen würden.",Welt,Germany,2008,Ethnic and racial minorities,identities
9211,Les personnes arrivant du Royaume-Uni sont soumises jusqu’à présent à la présentation d’un test de moins de quarante-huit heures.,Liberation,France,2000,,
4785,"La situation a été aggravée dans la zone franc par la dévaluation du franc CFA « qui, en doublant le coût des médicaments, pour la plupart importés, les rend encore moins accessibles aux pays concernés et à leurs habitants » et parl'apparition du sida aujourd'hui encore classé par les Etats-Unis parmi les maladies rares , « l'effort de recherche et de développement engagé par l'industrie pharmaceutique sur le sida s'[étant] fait au détriment des programmes qu'elle consacrait aux maladies parasitaires ».",Monde,France,1995,,
9113,"Selon lui, les entreprises françaises, face au « poids » accru « des cotisations sociales », ne peuvent rivaliser",Parisien,France,2011,,
6971,"Doch gerade die Deutschen sind in Sachen Cloud bisher zögerlich gewesen, dabei also, Daten in externe Rechenzentren auszulagern und Programme dort laufen zu lassen.",SZ,Germany,2016,,
3926,"Et cela aura un coût '.---Les adhérents du syndicat ont voté mardi à bulletin secret à plus de 85 % pour la grève dure dans la région du Berlin-Brandebourg et à plus de 90 % dans celle du Bade-Wurtemberg, dépassant ainsi le seuil des 75 % nécessaires pour déclencher un tel mouvement.---La direction du syndicat doit décider aujourd'hui de la conduite du conflit, qui devrait débuter dans les prochains jours dans le Bade-Wurtemberg, et à partir du 13 mai dans la région du Berlin-Brandebourg.",Figaro,France,2002,wage and salary earners,labor_market_position
4159,"Motif : le premier adjoint de Raymond Barre, l'UDF Christian Philip, déjà en piste mais combattu par Bayrou, affirme qu'il n'est plus d'accord pour une primaire si la direction de l'UDF remet en cause le chiffre de 176 adhérents à jour de cotisations.",Parisien,France,2000,politicians and high-ranking officials,profession
7450,"»Wir mussten fort.« Christel F. gab die Annonce auf   und zog schließlich mit Tochter Sabine bei Franz M. in Goldenstedt ein.---Willkommen fühlten sich die Frauen dort nicht, Misstrauen aus dem Ort schlug ihnen entgegen.",Spiegel,Germany,2023,,
8416,"Avec un président, Laurent Lafon (Union centriste), révérencieux envers les milliardaires entendus, comme s’il était leur obligé, et avec un rapporteur, David Assouline (PS), confus et brouillon, maîtrisant mal son sujet, les auditions ont toutes tourné à l’avantage des figures les plus connues des milieux d’affaires.",Mediapart,France,2022,politicians and high-ranking officials,profession
2194,"In den vergangenen vier Jahren hat der Arbeitskreis Asyl lediglich sieben Familien helfen können, eine Wohnung auf dem freien Markt zu finden.",SZ,Germany,2016,,
1016,Seit Jahrzehnten fühlen sich die einfachen Bürger immer weniger von den etablierten Parteien gesehen und vertreten.,Spiegel,Germany,2023,politicians and high-ranking officials,profession
5125,"« Patouillage et marécage »

Les Allemands c'est le principal acquis de leur présidence ont fait reconnaître l'inéluctabilité de l'adhésion des PECO.",Monde,France,1995,,
7419,"Und zwar gerade, als sie die Fachwelt und renommierte Expertinnen so sehr auf dem falschen Fuß erwischt hat.",Welt,Germany,2008,other professions,profession
7410,Doch auch aus dem Ausland mischte er sich in die thailändische Politik ein und wurde in den vergangenen Jahren zur Galionsfigur der Pheu-Thai-Partei.,Spiegel,Germany,2023,politicians and high-ranking officials,profession
8990,L'incident avait provoqué une très vive émotion dans la communauté juive,Monde,France,2010,Jews,identities
2872,"Sie sind durch die grimmige Entschlossenheit der Kalten Krieger kompromittiert, um jeden Preis Sieger und Siege zu produzieren.",FAZ,Germany,2021,,
10,"Ich habe als Spieler um Titel gespielt, das will ich als Trainer auch.",Welt,Germany,2008,,
1839,"Zu den vielen Gläubigern zählen auch Krankenkassen, bei denen teils hohe Beiträge ausstehen; die Bundesagentur für Arbeit, die auf eine halbe Million Euro wartet; die Förderbank des Freistaats Sachsen, die 1,85 Millionen Euro reklamiert.---  Dem Prüfreport zufolge machte die rasant und wild gewachsene, chaotisch wirkende Unister-Holding schon seit Jahren Verluste.",SZ,Germany,2016,CEOs and corporate leaders;entrepreneurs,labor_market_position
4805,"Tout le Monde est d'accord pour dire qu'il faut supprimer la partie proportionnelle dont est actuellement mâtiné le système électoral majoritaire, mais Forza Italia et ses alliés voudraient aller aux élections anticipées sans rien modifier.",Monde,France,1995,politicians and high-ranking officials,profession
256,"In thailändischen Medien hieß es, er habe sich mit den Militärparteien »ins Bett gelegt«.",Spiegel,Germany,2023,politicians and high-ranking officials,profession
7027,"---  Patientenvertreter kritisieren, dass die Reform unzureichend umgesetzt werde.",SZ,Germany,2016,patients,social_roles_and_behavior
5714,Für die Richtigkeit der angegebenen Daten ist ausschließlich der Teilnehmer verantwortlich.,Bild,Germany,2022,,
3325,"Au total, huit recours, émanant notamment d'une coordination regroupant 28 associations de commerçants et d'artisans, soit 10 800 PME, ainsi que plusieurs marchés Parisiens et la Mairie de Paris, avaient été déposés.---Mardi, le tribunal administratif de Pontoise, compétent pour le Val-d'Oise et la Seine-Saint-Denis, a fondé son jugement sur des raisons de forme et de fond.",Figaro,France,2002,entrepreneurs,labor_market_position
7715,"So formuliert es ein Ermittlungsrichter am Bundesgerichtshof im seither laufenden Verfahren gegen unbekannt.---Denn obwohl Kriminalpolizisten, Geheimagentinnen und Staatsanwälte aus fast einem Dutzend Ländern nach den Tätern suchen, ist längst nicht geklärt, wer es war   und warum.",Spiegel,Germany,2023,legal professionals;security forces,profession
1582,"---Unterschiedlichste Einschätzungen---Zur Aufnahme russischer Flüchtlinge sagt Preiss: ""Ich glaube nicht, dass jeder, der sich meldet, jemand ist, der Putins Krieg hasst und die liberale Demokratie liebt.",Bild,Germany,2022,"people with an immigration background, including immigrants",identities
925,"Für die Tierwelt ist natürlich wichtig, dass die Kuh weiß, wann sie gemolken wird.---(Lacht) Genau!",SZ,Germany,2018,,
2780,---Einleuchtendste Erstdiagnose---Zur Debatte setzen sich zusammen: CDU-Außenpolitiker Röttgen in Diplomatendunkelgrau und Linke-Fraktionschefin Mohamed Ali in Friedensengelstrahleweiß.,Bild,Germany,2022,politicians and high-ranking officials,profession
7892,"Ahmet Corekci stellvertretender Generalstabschef der türkischen Streitkräfte, über den Umgang mit den Kurden ""Wir hätten den Terrorismus eliminieren können, wie es andere getan haben; indem wir ohne Unterscheidung 100 000 oder 200 000 Personen töten und ganze Dörfer auslöschen.""",Zeit,Germany,1995,Ethnic and racial minorities;soldiers,identities;profession
6133,"Nach Polizeiangaben handelte es sich vor  allem um junge Männer, die Alkohol tranken und Feuerwerkskörper zündeten.",FAZ,Germany,2021,"men;youth, including students and apprentices",age_and_family_status;identities
5321,"Les entreprises chinoises ont exporté des produits pharmaceutiques pour environ 12 milliards de yuans (1,4 milliard de dollars) l'an passé, soit une hausse de 50 % par rapport à 1993.",Monde,France,1995,,
7313,"Das ist ein Grund, warum die Amerikaner dort heute solch einen Schiffbruch erleiden.---Stimmt absolut.",Welt,Germany,2008,,
7103,Der Spielmacher zeigte seine wohl beste Leistung im roten Trikot und führte die Kollegen zum ersten Euroleague-Auswärtssieg.,SZ,Germany,2018,athletes,profession
6043,Bis Ende 2008 wollte er die Zahl der Filialen in Berlin von 39 auf über 50 steigern.,Welt,Germany,2008,entrepreneurs,labor_market_position
3776,"« Il serait bon d'être leader avant d'aller affronter les Parisiens, précise le technicien .",Parisien,France,2000,,
4836,Alors je vais pardonner et faire confiance aux mêmes joueurs.,Parisien,France,2000,athletes,profession
4965,"A l'époque, les Afghans se battaient contre le communisme.",Monde,France,1995,,
540,"Andere Frauen berichten: ""Sie nehmen uns alles, sie sterilisieren uns, und wenn wir uns weigern, schlagen sie uns.""",Zeit,Germany,1995,women,identities
7484,"Weil viele andere Steinzeitmenschen in Europa zumindest einen ähnlichen Teint gehabt haben dürften, sind zahlreiche Schul- und Fachbücher, Museumsillustrationen und TV-Dokumentationen überholt: Dort sind unsere Ahnen meist weiß und stark behaart dargestellt.",Spiegel,Germany,2023,,
2746,"Versicherung---Weiter versichert bei Jobwechsel---Wenn Arbeitnehmer ihren Job wechseln und pflichtversichert waren, haben sie noch einen Monat lang Anspruch auf die Leistungen ihrer Krankenkasse.",Welt,Germany,2008,wage and salary earners,labor_market_position
3720,"A l'occasion de la réouverture du Parc, les Gaulois invitent également les visiteurs à venir faire la fête jusqu'au 16 avril avec tous les héros de la célèbre bande dessinée.",Parisien,France,2000,consumers and clients,social_roles_and_behavior
6820,"So kam heraus, dass das Ordnungspersonal auf dem Hamburger SPD-Bundesparteitag im vergangenen Oktober für Dumpinglöhne in Höhe von 5,98 Euro pro Stunde arbeitete, während die Delegierten den Leitantrag ""Gute Arbeit"" inklusive Mindestlohnforderung verabschiedeten.",Welt,Germany,2008,politicians and high-ranking officials;wage and salary earners,labor_market_position;profession
4469,"Les Senlisiens débutent une nouvelle compétition, pour le plaisir.",Parisien,France,2000,,
668,"Die malerischen Pfade teilen sich Jogger, Gassigeher und Mountainbiker an den beiden Tagen mit Hunderten Fußgängern - die der Einladung der MSF zum Wandertag des Internationalen Volkssportverbands (IVV) gefolgt sind.",SZ,Germany,2018,athletes,profession
7576,"Doch schon bald erwies sich Hapag-Lloyd im Konzern als eine Ertragsperle: Sie lieferte ungefähr ebenso viel Gewinn in Hannover ab wie die Touristik-Sparte, allerdings bei deutlich geringerem Umsatz und viel weniger Beschäftigten.",Welt,Germany,2008,wage and salary earners,labor_market_position
8550,"Sans préjuger de ce qui pourrait se passer alors, et dont les Grecs nous donnerons peut-être bientôt un avant-goût, il est utile de se souvenir qu’un groupe qui n’est pas naturellement méchant ne le devient jamais autant qu’à force d’avoir été maltraité et surtout de se retrouver dans une situation de laquelle on ne cesse de lui répéter qu’il n’y a aucune issue — aucune autre que celle qui le maltraite.",MondeDiplo,France,2010,,
5064,"Nuit de la magie et du fakirisme avec Houdino, aujourd'hui à 21 heures, à la salle Olivier-Métra, organisée par l'association des commerçants, artisans de la vallée de l'Esches.",Parisien,France,2000,entrepreneurs,labor_market_position
1354,"96 Prozent der deutschen Männer und 79 der Frauen geben an, schon einmal Pornos gesehen zu haben.",Spiegel,Germany,2023,men;women,identities
7115,"Entweder staunten vor allem die republikanischen ""Frischlinge"" unter dem Eindruck eines total negativen UN-Image, hieß es, oder im Kongreß wisse die eine Hand nicht, was die andere tue.",Zeit,Germany,1995,"politicians and high-ranking officials;youth, including students and apprentices",age_and_family_status;profession
9421,"Il multiplie les appels du pied aux housewives, ces femmes au foyer blanches et aisées qui incarnent la vie de banlieue depuis les années 1950.",Mediapart,France,2020,housewives and househusbands;upper class;women,identities;labor_market_position;socio_economic_position
8663,"Une course à l’Est entre frontistes catholiques et païens s’exprime également en Roumanie et en République tchèque, où la presse fait état de contacts entre le FN et le Front patriotique (VF) (7).",MondeDiplo,France,1998,Christians,identities
2704,"Die Finanzminister in Bund und Ländern wiederum werden sich gegen die Übernahme dieser Kosten wehren, zumal sie auch noch das Aufkommen der Tabak-, Branntwein-, Sekt- und Biersteuer dafür verwenden sollen.",Zeit,Germany,1995,,
3331,"Organisé, comme tous les ans, par le Club des aventuriers, dans une salle de la ferme de Grand-Val, un ancien relais de poste, situé à côté du lac de Grand-Val, le tournoi réunira cette année 42 combattants.",Parisien,France,2000,,
8054,"Uff!---Letztes Gefecht---Zehn Minuten nach Freis Vorstoß packt Illner das ungeliebte Thema doch noch auf ihre Agenda: In ""dieser akuten Not"" sollen ""eben auch wenigstens zwei Atomkraftwerke im Süden des Landes weiterlaufen"", meldet sie.---""Ich denke, es ist gut, dass wir das machen"", stimmt Prof.Pittel zu.---Und Frei setzt einen strammen Schlusspunkt: ""Dass wir ein drittes Kernkraftwerk nicht weiterlaufen lassen und darauf hoffen, dass die Franzosen möglichst schnell ihre wieder ans Netz bekommen"", rüffelt er, ""das macht doch gar keinen Sinn.""",Bild,Germany,2022,,
3585,"Quant au Théâtre Astral du bois de Vincennes, il fera découvrir aux enfants le secret de Polichinelle.",Parisien,France,2000,"minors, including children and pupils",age_and_family_status
9100,"On a bien commencé la saison, eux un peu moins...» Pour autant, les Beauvaisiens n'imaginent pas autre chose qu'une quatrième victoire cet après-midi pour leur deuxième apparition à Pierre-Brisson",Parisien,France,2017,,
5646,"In Kuba schürt diese Erdrosselungspolitik jedoch vor allem die Furcht vor einer Zukunft, in der eben dieses ""Miami"" das Sagen auf der Insel kriegen sollte, die Angst vor dem Revanchismus der unversöhnlichen Hardliner und der alten Eliten.",Zeit,Germany,1995,upper class,socio_economic_position
3377,Une cinquantaine d'adolescents âgés de 12 à 16 ans et trois adultes du collège avaient dû être hospitalisés ce jour-là (« le Parisien » du 24 mars).,Parisien,France,2000,,
1257,"Aber ihre Möglichkeitsform, ihr überschießendes Potential an symbolischer Bedeutung, an wuchtigem Tiefsinn oder eben freier Phantasie, ist auf einer weithin sichtbaren Bühne in einer freundlichen Weise vorgestellt worden: Auch so können die Deutschen sein, heiter und wolkig.",Zeit,Germany,1995,,
6191,"Dies offenbar unter dem Eindruck eines prominenten Rechtsanwalts, den Haupt in der Person der ehemaligen CSU-Größe Alfred Sauter aufbot.",SZ,Germany,2015,politicians and high-ranking officials,profession
5349,"« C'est une situation où Eltsine n'a rien à gagner et c'est un signe que la démocratie [en Russie] pourrait avoir atteint un point de rupture », a déclaré le futur chef de la majorité républicaine au Sénat, lors d'une émission télévisée de CBS.",Monde,France,1995,,
4176,"Tremblay-en-France Scènes ouvertes pour les groupes amateurs de reggae, ce soir à 20 heures, à l'espace Jean-Roger-Caussimon, 6, rue des Alpes.",Parisien,France,2000,authors and artists,profession
4911,"Dès ses classes, il ' ne se sent pas appartenir au contingent, ce gadget, mais au peuple indigène, et cela pour deux raisons, première, les orientalistes français, genre Flaubert, Gautier, Loti, Delacroix n'auraient rien trouvé à écrire ou à peindre du contingent, deuxième raison, dès le premier coup d'oeil j'avais compris que l'indigène est un Zigane comme moi. '",Figaro,France,2002,Ethnic and racial minorities;authors and artists,identities;profession
1853,"»Die Menschen bekommen erst durch die Rekonstruktion einen Eindruck davon, dass es tatsächlich ein echter Mensch war, der da im Gletschereis entdeckt wurde«, sagt die Archäologin und Marketingexpertin.",Spiegel,Germany,2023,,
6317,"Mitgliedern mehrerer Rockerclubs wurde das Tragen ihrer Aufnäher und Vereinszeichen an ihren Westen, den sogenannten ""Kutten"", in der Öffentlichkeit untersagt.",Bild,Germany,2022,,
9499,"2016 erwischte die Polizei 457 Pkw-Fahrer mit Cannabis im Blut (2015: 445 Fälle), 88 mit Kokain, 30 mit Amphetaminen und 16 mit Heroin.",Bild,Germany,2017,car drivers;security forces,profession;social_roles_and_behavior
2106,"Die nach wie vor hohen - und inzwischen vom  Branchenverband geschickt verschleierten - Stornoquoten belegen, dass viele Kunden nicht durchhalten und das Bestmögliche aus ihrem Vertrag herausholen.",FAZ,Germany,2021,consumers and clients;entrepreneurs,labor_market_position;social_roles_and_behavior
134,"Terminanfragen per E-Mail an: Guenter.Herrmann@polizei.landsh.de (mailto:Guenter.Herrmann@polizei.landsh.de)---Jachtbekleidung---Kollektion für Seglerinnen---Der Textil-Fachhersteller Henri Lloyd hat eine neue Jachtbekleidungskollektion entworfen, die speziell auf die weibliche Figur zugeschnitten ist.",Welt,Germany,2008,,
5030,"J'ai cherché à ne pas décourager le spectateur, à trouver des raisonnements plus proches de la vie, pour le motiver, en mettant l'accent sur le spirituel qui n'a rien à voir avec le religieux.",Figaro,France,2002,,
929,"Abwegige Behauptungen, wie Masin auf Anfrage mitteilt.---Vor der Bundestagswahl 2013 saß er bei einer Diskussion zur Gesundheitspolitik für die AfD auf einem Podium.",Spiegel,Germany,2023,politicians and high-ranking officials,profession
824,"Insgesamt 128 Millionen Menschen leben in Japan, im Durchschnitt geben sie ein Viertel ihres Einkommens für Lebensmittel aus - in Deutschland sind es gerade einmal elf Prozent.",SZ,Germany,2016,,
7577,"Und der Haager Gerichtshof ist auch zuständig, wenn ein Verbrecher aus einem  Land kommt, das sich dem Statut unterworfen hat.",FAZ,Germany,2021,,
1532,"Hier gingen knapp 41 Prozent der emittierten Produkte zu Bruch, bei Bonus-Konstruktionen auf die Commerzbank waren es 38 Prozent.",Welt,Germany,2008,,
1215,"Diese Sammlung von Zeugenaussagen seiner Freunde und Mitarbeiter ist das schönste Buch, das bisher über jenen sternenlosen Bereich des Kinos erschienen ist, der jenseits des Leinwandglanzes liegt.",Zeit,Germany,1995,wage and salary earners,labor_market_position
505,"Andere Dorfbewohner sagten demnach, die Männer hätten ihnen erzählt, sie seien auf der Flucht vor dem russischen Militär.---Ein Sprecher des US-Heimatschutzministeriums teilte der Nachrichtenagentur AFPmit, dass die Fälle der beiden Russen ""gemäß der geltenden US-Einwanderungsgesetze"" jetzt in Alaskas Hauptstadt Anchorage geprüft würden.",Bild,Germany,2022,men,identities
6531,"---Mindestens 200 Kinder sind so verschwunden, dazu Tausende Kinder aus Mariupol, deren Deportation Russland mittlerweile offen zugibt.",Bild,Germany,2022,"minors, including children and pupils",age_and_family_status
3073,"Le Monde diplomatique publie également deux documents : sur la « République des montagnards », créée à la suite de la révolution d'Octobre (1917) et qui vit coexister le pouvoir des soviets et la charia ; sur la déportation, en 1943, ordonnée par Staline, de tout le peuple tchétchène vers les déserts du Kazakhstan.",Monde,France,1995,,
8648,"Le mouvement créé par les 121 va, progressivement, leur donner un caractère de masse.",MondeDiplo,France,2000,,
6620,"Angesichts der weiter steigenden Weltbevölkerung, die ernährt werden muss, sowie der Folgen des Klimawandels gilt dies als Zukunftsmarkt.",SZ,Germany,2016,,
3710,"Selon Mohamad Zejari, des centaines de familles ont fui Erbil, une ville d'environ 1 million d'habitants, au coeur du Kurdistan.",Monde,France,1995,parents and families,age_and_family_status
4850,"Du Bois-l'Abbé jusqu'aux bords de Marne, les enfants ont fait partager au ministre les travaux qu'ils mènent sur Champigny depuis sept mois.",Parisien,France,2000,"minors, including children and pupils",age_and_family_status
4749,"« Il y a des tractations entre la Cuncolta et le ministre de l'intérieur, assure un ex-militant.",Monde,France,1995,,
4269,"Côté spectacle, les trotteurs avaient rempli leurs engagements et les rapports ont été rémunérateurs.",Parisien,France,2000,,
